,ad_id,reporting_start,campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,conversion_rate,clr,cpc
677,1121394,2017-08-20,1178,35-39,M,32,37,33,461356,64,121,6,3,1.3005141365886646e-05,0.0001387215079027909,1.890625
678,1121395,2017-08-23,1178,35-39,M,32,38,34,392541,53,98,3,2,7.64251377563108e-06,0.00013501774336948242,1.849056603773585
679,1121398,2017-08-23,1178,35-39,M,36,39,38,35088,5,8,1,1,2.8499772001823985e-05,0.00014249886000911993,1.6
680,1121400,2017-08-23,1178,35-39,M,36,38,41,53933,6,9,3,1,5.5624571227263456e-05,0.00011124914245452691,1.5
681,1121403,2017-08-24,1178,35-39,M,63,65,68,228861,33,53,4,2,1.7477857738976934e-05,0.0001441923263465597,1.606060606060606
682,1121405,2017-08-24,1178,35-39,M,63,66,69,20959,2,3,1,1,4.771220000954244e-05,9.542440001908489e-05,1.5
683,1121410,2017-08-24,1178,35-39,M,64,68,70,24992,2,3,1,0,4.001280409731114e-05,8.002560819462228e-05,1.5
684,1121411,2017-08-24,1178,35-39,M,64,70,65,100351,15,24,2,1,1.993004554015406e-05,0.00014947534155115546,1.6
685,1121412,2017-08-24,1178,35-39,M,64,68,70,292448,43,76,2,1,6.8388226282963124e-06,0.00014703468650837073,1.7674418604651163
686,1121413,2017-08-23,1178,35-39,M,64,67,69,65060,7,14,1,1,1.537042729787888e-05,0.00010759299108515216,2.0
687,1121414,2017-08-23,1178,35-39,M,64,70,66,133316,21,36,2,0,1.500195025353296e-05,0.00015752047766209607,1.7142857142857142
688,1121415,2017-08-23,1178,35-39,M,65,66,71,113501,26,38,5,4,4.405247530858759e-05,0.00022907287160465545,1.4615384615384615
689,1121418,2017-08-23,1178,35-39,M,65,71,70,192810,41,61,4,3,2.074581193921477e-05,0.0002126445723769514,1.4878048780487805
690,1121421,2017-08-21,1178,35-39,M,2,8,6,233404,43,70,2,1,8.568833439015613e-06,0.00018422991893883567,1.627906976744186
691,1121422,2017-08-23,1178,35-39,M,2,7,7,128843,24,37,2,0,1.5522768019993324e-05,0.00018627321623991992,1.5416666666666667
692,1121423,2017-08-23,1178,35-39,M,2,5,7,63564,12,20,2,0,3.146435089044113e-05,0.00018878610534264677,1.6666666666666667
693,1121425,2017-08-23,1178,35-39,M,2,8,7,85970,14,24,1,1,1.1631964638827498e-05,0.00016284750494358497,1.7142857142857142
694,1121428,2017-08-23,1178,35-39,M,7,9,13,131232,16,29,1,1,7.62009266032675e-06,0.000121921482565228,1.8125
695,1121429,2017-08-23,1178,35-39,M,7,13,9,152454,22,37,1,1,6.559355608904981e-06,0.0001443058233959096,1.6818181818181819
696,1121430,2017-08-23,1178,35-39,M,7,10,9,28989,2,2,1,0,3.4495843250888266e-05,6.899168650177653e-05,1.0
697,1121433,2017-08-24,1178,35-39,M,66,69,72,80248,15,24,1,1,1.2461369753763333e-05,0.00018692054630645,1.6
698,1121437,2017-08-24,1178,35-39,M,66,68,68,38580,5,8,1,0,2.592016588906169e-05,0.00012960082944530845,1.6
699,1121439,2017-08-25,1178,40-44,M,10,11,15,621591,91,163,5,1,8.043874509122558e-06,0.00014639851606603057,1.7912087912087913
700,1121440,2017-08-25,1178,40-44,M,10,15,11,250499,36,58,3,1,1.1976095712956937e-05,0.00014371314855548325,1.6111111111111112
701,1121442,2017-08-25,1178,40-44,M,10,15,14,131637,18,29,2,1,1.5193296717488245e-05,0.0001367396704573942,1.6111111111111112
702,1121443,2017-08-25,1178,40-44,M,10,12,15,463813,69,116,4,2,8.624165342497947e-06,0.00014876685215808958,1.681159420289855
703,1121444,2017-08-25,1178,40-44,M,10,13,12,211767,35,60,5,1,2.361085532684507e-05,0.0001652759872879155,1.7142857142857142
704,1121446,2017-08-25,1178,40-44,M,15,17,17,163181,26,40,1,1,6.12816443090801e-06,0.00015933227520360826,1.5384615384615385
705,1121451,2017-08-25,1178,40-44,M,16,20,18,1117385,147,260,11,2,9.844413519064601e-06,0.00013155716248204513,1.7687074829931972
706,1121452,2017-08-25,1178,40-44,M,16,21,22,1663441,205,359,17,6,1.0219779360975231e-05,0.00012323851582352486,1.751219512195122
707,1121453,2017-08-25,1178,40-44,M,16,18,17,455248,54,105,5,2,1.0983024637120867e-05,0.00011861666608090535,1.9444444444444444
708,1121454,2017-08-25,1178,40-44,M,16,22,20,75589,6,10,1,1,1.3229438145761949e-05,7.93766288745717e-05,1.6666666666666667
709,1121455,2017-08-24,1178,40-44,M,16,21,22,594267,82,143,3,2,5.048235893966853e-06,0.000137985114435094,1.7439024390243902
710,1121456,2017-08-24,1178,40-44,M,16,22,22,315281,35,65,1,0,3.171773751034791e-06,0.00011101208128621769,1.8571428571428572
711,1121464,2017-08-24,1178,40-44,M,19,23,25,363456,71,117,7,1,1.9259552738158127e-05,0.000195346892058461,1.647887323943662
712,1121466,2017-08-24,1178,40-44,M,19,23,25,438983,81,143,3,1,6.833977625557254e-06,0.00018451739589004585,1.7654320987654322
713,1121467,2017-08-24,1178,40-44,M,19,20,24,42563,5,9,1,1,2.349458449827315e-05,0.00011747292249136574,1.8
714,1121469,2017-08-25,1178,40-44,M,20,26,21,399035,75,124,7,3,1.7542320849048328e-05,0.00018795343766837497,1.6533333333333333
715,1121471,2017-08-24,1178,40-44,M,20,21,26,304680,59,98,3,0,9.846396218983852e-06,0.00019364579230668241,1.6610169491525424
716,1121472,2017-08-24,1178,40-44,M,20,21,25,140596,23,40,1,0,7.112577882727816e-06,0.00016358929130273978,1.7391304347826086
717,1121473,2017-08-24,1178,40-44,M,20,25,22,439986,80,134,4,3,9.091198356311338e-06,0.00018182396712622674,1.675
718,1121474,2017-08-21,1178,40-44,M,20,26,26,75803,11,19,2,2,2.6384180045644633e-05,0.00014511299025104547,1.7272727272727273
719,1121477,2017-08-21,1178,40-44,M,21,27,22,7073,0,0,1,0,0.0001413827230312456,0.0,0.0
720,1121481,2017-08-19,1178,40-44,M,22,27,25,153586,28,43,2,0,1.3022020236219447e-05,0.00018230828330707225,1.5357142857142858
721,1121482,2017-08-19,1178,40-44,M,22,24,24,180815,31,42,1,0,5.530514614384869e-06,0.00017144595304593093,1.3548387096774193
722,1121483,2017-08-19,1178,40-44,M,22,26,23,253169,51,75,1,0,3.949930678716589e-06,0.000201446464614546,1.4705882352941178
723,1121484,2017-08-19,1178,40-44,M,22,28,27,34453,5,7,1,1,2.9025048616956432e-05,0.00014512524308478217,1.4
724,1121487,2017-08-19,1178,40-44,M,23,25,26,51550,8,14,1,0,1.9398642095053345e-05,0.00015518913676042676,1.75
725,1121489,2017-08-19,1178,40-44,M,23,28,24,110018,24,39,1,0,9.089421730989475e-06,0.00021814612154374738,1.625
726,1121493,2017-08-19,1178,40-44,M,24,28,30,137584,21,36,1,0,7.268287010117455e-06,0.00015263402721246656,1.7142857142857142
727,1121497,2017-08-19,1178,40-44,M,24,25,27,209825,30,54,1,0,4.765876325509353e-06,0.0001429762897652806,1.8
728,1121499,2017-08-19,1178,40-44,M,25,27,31,264222,63,87,1,1,3.7846962024358306e-06,0.0002384358607534573,1.380952380952381
729,1121510,2017-08-19,1178,40-44,M,26,30,31,31202,5,6,1,0,3.204922761361451e-05,0.00016024613806807256,1.2
730,1121511,2017-08-18,1178,40-44,M,27,29,32,252991,49,76,3,0,1.1858129340569427e-05,0.00019368277922930064,1.5510204081632653
731,1121514,2017-08-18,1178,40-44,M,27,31,30,56265,9,15,1,0,1.777303830089754e-05,0.00015995734470807785,1.6666666666666667
732,1121523,2017-08-18,1178,40-44,M,29,32,34,76923,11,17,2,2,2.6000026000026e-05,0.000143000143000143,1.5454545454545454
733,1121524,2017-08-18,1178,40-44,M,29,30,35,209332,30,49,3,1,1.4331301473257791e-05,0.00014331301473257793,1.6333333333333333
734,1121525,2017-08-18,1178,40-44,M,29,32,33,214094,31,53,1,0,4.670845516455388e-06,0.00014479621101011705,1.7096774193548387
735,1121526,2017-08-19,1178,40-44,M,29,35,32,526209,85,126,3,2,5.701156764707559e-06,0.00016153277500004752,1.4823529411764707
736,1121527,2017-08-19,1178,40-44,M,29,35,35,741143,120,179,4,1,5.397069121613508e-06,0.00016191207364840522,1.4916666666666667
737,1121528,2017-08-19,1178,40-44,M,29,33,31,172827,25,38,2,0,1.1572265907526023e-05,0.0001446533238440753,1.52
738,1121530,2017-08-19,1178,40-44,M,30,36,33,188873,38,58,1,1,5.294563013241702e-06,0.0002011933945031847,1.5263157894736843
739,1121532,2017-08-19,1178,40-44,M,30,35,32,123126,25,39,2,1,1.6243522895245522e-05,0.000203044036190569,1.56
740,1121535,2017-08-20,1178,40-44,M,31,33,32,77794,14,19,1,1,1.2854461783685117e-05,0.00017996246497159165,1.3571428571428572
741,1121541,2017-08-21,1178,40-44,M,32,33,37,56630,9,15,1,1,1.7658484901995407e-05,0.00015892636411795867,1.6666666666666667
742,1121544,2017-08-21,1178,40-44,M,32,33,36,400844,85,140,4,2,9.978944427258485e-06,0.0002120525690792428,1.6470588235294117
743,1121545,2017-08-20,1178,40-44,M,32,33,35,208572,36,60,2,1,9.589014824616919e-06,0.00017260226684310455,1.6666666666666667
744,1121548,2017-08-21,1178,40-44,M,36,38,37,59004,8,13,1,0,1.6948003525184733e-05,0.00013558402820147786,1.625
745,1121551,2017-08-21,1178,40-44,M,36,40,39,196253,32,55,1,0,5.0954635088380814e-06,0.0001630548322828186,1.71875
746,1121554,2017-08-21,1178,40-44,M,63,64,66,51858,8,12,1,1,1.9283427822129663e-05,0.0001542674225770373,1.5
747,1121557,2017-08-21,1178,40-44,M,63,68,64,280764,49,81,2,1,7.1234203815303955e-06,0.00017452379934749469,1.653061224489796
748,1121561,2017-08-21,1178,40-44,M,64,69,70,63660,11,16,1,1,1.5708451146716935e-05,0.00017279296261388626,1.4545454545454546
749,1121562,2017-08-20,1178,40-44,M,64,65,67,109289,19,31,1,0,9.150051697792093e-06,0.00017385098225804977,1.631578947368421
750,1121568,2017-08-20,1178,40-44,M,65,70,70,188440,40,60,2,1,1.0613457864572277e-05,0.00021226915729144556,1.5
751,1121571,2017-08-20,1178,40-44,M,2,3,5,212496,44,74,2,1,9.411941871846999e-06,0.000207062721180634,1.6818181818181819
752,1121572,2017-08-20,1178,40-44,M,2,6,3,32574,5,7,1,0,3.069933075458955e-05,0.00015349665377294776,1.4
753,1121575,2017-08-20,1178,40-44,M,2,4,5,128595,23,36,1,1,7.776352113223686e-06,0.00017885609860414478,1.565217391304348
754,1121577,2017-08-20,1178,40-44,M,7,9,11,242234,48,68,2,0,8.256479272108788e-06,0.0001981555025306109,1.4166666666666667
755,1121584,2017-08-20,1178,40-44,M,66,67,67,33154,5,7,1,1,3.016227302889546e-05,0.00015081136514447728,1.4
756,1121585,2017-08-20,1178,40-44,M,66,72,68,9773,1,1,1,0,0.00010232272587741738,0.00010232272587741738,1.0
757,1121589,2017-08-20,1178,45-49,M,10,16,11,464036,77,123,3,1,6.465015645337862e-06,0.00016593540156367178,1.5974025974025974
758,1121590,2017-08-20,1178,45-49,M,10,16,15,478480,75,135,3,1,6.269854539374686e-06,0.00015674636348436715,1.8
759,1121592,2017-08-20,1178,45-49,M,10,14,11,428812,66,116,4,2,9.328097161460034e-06,0.00015391360316409055,1.7575757575757576
760,1121593,2017-08-26,1178,45-49,M,10,16,16,1177535,221,365,15,3,1.2738474864866012e-05,0.00018768019634235925,1.6515837104072397
